id,author,updated_time,spent,stars,contents
24985605,疾风落羽,2022-11-07 10:07:35,47784,5,11.7都快忘了之前的评价了，先修改一波，下版本打牌出了再评5.22绫华出了，心情好点，但评分暂不改为什么捏？5.31更新卡着周二的点，这波是连每周延期补偿都要扣掉是吧？400被七整除的未解之谜被你mhy要破解了？走着看吧。5.16一大早破防了81抽小保底歪了七七二命呵呵，不说了，坑底白嫖才是正道，抽卡游戏果然不值得充钱，还好我也没氪过，就这样吧等什么时候心情好了再把评分改回去2.6最新评价：谢谢你，程序员一句话，层岩巨渊赢麻了虽然是地下但没有渊下宫和鹤观的阴间感觉，爬墙找暗道的探索也玩的很舒服，飞着飞着猛一抬头看见一个山洞的惊喜感简直太棒了核能手电很带劲，黑泥掉血不高不影响探索流畅度，这玩意不比核废水舒服多了？唯一的缺点就是升级奖励少了点，下回记得多给点树脂和纠缠大保底出的绫人，目前资源不够，没武器没圣遗物没升级，目前体感稳定但感觉刮痧，大世界适配温迪龙卷风，顺便新地图全是小型怪，温迪再次封神神子没抽，不评价本人目前仍然是零氪，59级，深渊稳定12层6星，因为没必要苛责自己的手部乘区。角色数41（有埃洛伊），喜欢的角色全都有，大小保底出货率五五开，武器也基本都能用吧，算是玩得比较舒服了圣遗物个人评价是，经常玩的角色建议刷刷，不打深渊的话随便给一套就好，反正提瓦特怪都挺脆的，不存在打不过。但是这玩意出货率也太低了&hellip;&hellip;！！！！推荐微氪零氪想入坑的朋友们，摆正心态，不必过多追求几百万的大数字，阳寿圣遗物不是那么好出的。抽卡方面，零氪不大建议武器池，主要是会歪，而且定轨吃不到（仓鼠另说）也不是每个五星角色都要冲的，可以看官方预告考虑要不要囤大保底给喜欢的角色或者队伍里缺的角色，当然个人推荐xp优先2.1版本（大概）评价：零氪，ipad玩的所以没有时长记录，官服移动端开服萌新，57级一句话 逐月节文案赢麻了这剧情，这内涵，哪个不比给军师大人充能量的传说任务和带着土妹子进城的逛街任务好？稻妻唯一一个正常偏上一点的传说任务也就是宵宫了，神里莫名其妙拉着我逛街给我跳舞，emmmmmmm这两个版本稻妻地图虽然放的扣扣搜搜，但是原石绝对足，雷神和宵宫也抽到了，什么时候我的号来个水冰c就完满了所以云堇和歌尘浪市真君什么时候出？（1.6版本评价）海岛活动虽然是限时图，但这个开船的功能和涨潮退潮的设定确实告诉了我，米忽悠是愿意为原神开发新玩法的。(虽然这船开的我犯晕金苹果的限时地图，希望之后每年都能出一个类似的限时图，不用这么大的地图，小点也行，就是不希望每个版本都是风花节海灯节一样换个背景颜色加点小游戏做做打工任务就水完一个版本，开放世界游戏还是希望能多跑跑图看看风景，你看右边列表里切换大地图那里还有大半个屏幕的空不是最后是本版本更新的尘歌壶内容，角色入驻全语音还是可圈可点，唯一就是希望他们不要老在原地站着，能不能让老爷子坐一下啊？老年人腰腿不太好看着怪心疼的。另外尘歌壶角色入驻和队伍角色切换关系解决了，什么时候我能在大世界见到他们呢？逐月节可以吗？我还记得刻晴约我逛街来着呢根据过两天海岛退潮的宝箱数量，将合理修改本评论分值，我已经连续三个月赚的原石不过六千了！&hellip;&hellip;稻妻什么时候开啊
34019673,Faker,2022-11-07 10:06:19,0,3,开服玩家，当时10点开服前就进去创号了，但玩了几天就删了。最近回归玩一下，感觉稻妻以后就发生了很大改变，没有在蒙德和璃月坐牢的感觉，特别是画面表现力强了不少，很多场景十分震撼。剧情方面也进步了不少，人物润色，剧情有趣程度好了很多，没有前期那种小学生作文那么无聊。但游戏缺点还是没改变，游戏的游戏性太弱了，玩两下就腻了。特别是对于之前玩过开放世界的老司机来说，原神几乎没有游戏性，大世界玩法和活动玩法很大程度上都是抄袭，没有太大创新，就是开放世界的老套路加上二次元手游的刷刷刷。游戏剧情也是没本质变化，一脉相承的童话剧情，至少我是不喜欢这种幼稚的文风。最后是二次元手游的通病，培养核心用户饭圈化，营销部门通过各类手段提纯，养成了一群x批，对于游戏的疯狂程度不亚于饭圈。
34019564,淅瑶,2022-11-07 09:51:12,49129,5,挺好玩的
34019524,kk,2022-11-07 09:46:11,0,2,这次好多人保底退坑，mhy真的太高贵了
22940976,xill,2022-11-07 09:45:06,120001,5,TapTap也被水军洗版，原神这游戏虽然有很多缺点，特别是策划的业余，每次活动都很阴间，但是游戏本身的内容还是不错的，一流的美术跟配乐，主线跟角色剧情全程高质量语音，精美的动画演出，这些在先有的所有手游里都是最强的了刚看了2.4直播，一直以来吐槽的那些不人性化的地方都改了，我已经没有不给五星的理由了唉，改回四星了，直播搞得花里胡哨，上线才知道根本是在那瞎改，说好的自由探索呢？主线做完想去打个boss升申鹤，做好开门支线进了本，发现地图根本没开，也没七天神像，啥也不能干只能跟着任务走，支线任务剧情拉夸也没配音，完全不想看，本来就没什么时间，就想着开图打boss先把体力清了，然而米哈游不让，费半天劲开了地图，路上的收集品跟宝箱只能看着根本没空打，我的心在滴血啊，打开地图一看根本没有boss，继续跟着又臭又长的支线走，几乎快把传送点开完了&hellip;&hellip;还是不给我打boss，好不容易做完一堆任务把那个切换昼夜开了，结果马上不管我想不想做直接给我塞了一裤衩子任务，然后开boss的任务没有任何提示，只有那个鬼NPC的对话中有提示，我穿越了？回到世纪初了？这种设计有十年没见过了，能不能上点心？我还得开个记事本把对话都记下来呗？然后提示也跟没有一样，就要我去找碎片，也不说在哪，飞去第一个岛，翻遍了也没出，真的没时间了，有体力有申鹤就是不让升&hellip;&hellip;任务是任务探索是探索，我什么时候探索，什么路线探索，用你们教我？非拿着一堆凑数的支线任务牵着玩家鼻子走？至于衣服的事，我觉得这不是米哈游的问题，国内想分蛋糕的多了，米哈游完全是靠原神才拿到现在的地位的，而那些老牌资本可是有很多手段的，米哈游这条胳膊还是拧不过人家的大腿的，退让是必然的，而且琴跟安柏的改动并不是很明显我觉得无所谓了，至于罗莎莉亚，我本身就讨厌网袜，我还觉得是改好看了，唯一可惜的就是莫娜&hellip;&hellip;真的改的好怪啊，不过公告也写了是仓促的改动，希望莫娜还能抢救一下吧&hellip;&hellip;不过既然不同服务器的角色可以不一样了，那因为西方问题改掉的可莉走路姿势，国服能不能改回来？随着须弥的更新这个游戏的体量已经足可以称作3A了，须弥在各个方面进步都很大我愿意把之前因为稻妻跟新海岛扣的分加回来，满分游戏实至名归。
34019498,晓未苏,2022-11-07 09:43:05,0,5,陪我走了这么久，理应来评价一下
34019455,用四个月编织的谎言,2022-11-07 09:38:08,120001,3,咱就说吧，你mhy是没有活了嘛，没有的话可以吧以前的躲猫猫和下棋复刻一下啊，那风花节不整挺好的吗？现在就硬上游戏没点事干，真的很无聊
34019452,User407761684,2022-11-07 09:37:42,15537,2,迪卢克满命了刻晴七七三命莫娜一命二星不送
34019430,矢志不渝。,2022-11-07 09:35:09,488,1,一个萌新 屯了很久的原石等着抽小草神 因为是萝莉控 早柚七七可莉都有了 准备了一发大保底抽草神 结果歪了个莫娜 好游戏 什么时候不歪了就改分数
34019379,k,2022-11-07 09:29:00,0,1,搞个实名认证，一直操作频繁，无语了
34019129,讲武德吧,2022-11-07 09:00:55,0,4,更新不快不慢还不错
34019080,油炸冰棍儿,2022-11-07 09:35:48,0,2,游戏不垃圾，脑残粉让人恶心
34019072,奥利奥利奥,2022-11-07 08:54:36,0,4,节奏比较慢，前期开荒时间比较久，一直到四十级都会持续解锁新东西，每天都能玩到新内容 空之要塞启航
33998733,。,2022-11-07 08:54:33,38781,5,2022.11.4。为胡桃，雷神攒原石！目前100抽，为胡桃刷天赋，尘歌壶偷了个大鱼海棠2022.11.5。为胡桃，雷神攒原石！目前102抽，清完体力就下线了2022.11.6。为胡桃，雷神攒原石！目前102抽2022.11.7。为胡桃，雷神攒原石！目前103抽
34019030,手机用户99135717,2022-11-07 08:49:57,0,1,这保底机制就跟假的一样，草神池子连续三次大保底，专武也是全吃满。咱就说，米忽悠你个&divide;生能不能别改保底概率
34019000,鳝丝别杀我,2022-11-07 08:45:31,0,4,伤感了 不知道这辈子还能不能有机会抽温迪
34017931,羊中Gangster,2022-11-07 08:44:21,2565,5,没有琳琅满目的礼包，没有首充福利，相比于手游，除去抽角色这一项，原神更像一款steam上的单机游戏。超大规模的地图，超多可以探索的细节，真的很赞。
33641220,繁星,2022-11-07 08:40:59,47752,4,原神两件大事，在这250的一天第一次深渊满星了，我也写下这一篇评论原神刚出的那一阵我也听闻过，但都没啥兴趣，然后周围的朋友越来越多玩，我也试着问了下这个游戏怎么样？肝不肝，氪不氪呀？然后也被朋友带入了坑，也就是春节那段时间我与原神的故事开始了。。。从遇见安柏了解蒙德的自由，到遇见香菱了解璃月的契约精神，再到遇见地头蛇托马了解稻妻的永恒。虽然说原神剧情良莠不齐，但大体还是很不错的。从一个肝帝萌新变成老咸鱼原神前后期体验也是不同的，我萌新时期记得最清楚的一件事就是乱跑跑到冰冻树哪里直接被秒了。。。然后打了好几次接近1个小时左右嗑药刮痧才弄死，所以我现在试伤害都找急冻树，急冻树好吃的急冻树。后期就几乎秒怪了。然后说说抽卡机制至少我认为抽卡机制是现在比较好的了我也歪了很多，包括3.0钟离然后现在又70抽马上大保底了。。。。抽卡不是原神的全部，看开一点，下一个喜欢的角色就必出了，大不了多屯屯等下次复刻。最后的最后是送给大家的，游戏适合自己的才是最好，听别人说不好玩就不愿去尝试尝试万一那个游戏正符合自己呢？游戏嘛快乐最好，不能让游戏玩了自己。（以后可能还会修改修改嘿！）11月7日修改害，希望mhy改改传说任务和魔神任务占用任务场地的优先级，个人认为每次做魔神任务的时候（本人学生党很多传说任务来不及做）总有传说任务占角色场地导致魔神任务不能一口气做完，就像一点一点挤出的牙膏一样，很不舒服，希望以后的魔神任务的角色场地优先，传说任务以后有时间再慢慢做
34018955,四季眠的哼唧,2022-11-07 08:38:20,0,5,我想问一下大家，就是原神里面绑定的手机号停机了，我早换新手机了，TapTap登录的，TapTap手机号换了以后原神游戏里的换不了，原神我还没绑定邮箱，绑定邮箱还点原手机号（停机）认证，我该怎么办
34018849,御坂美琴,2022-11-07 08:24:19,368,5,不玩原神你就会度过一个相对失败的人生
34018795,花好月圆,2022-11-07 08:17:59,0,5,好丸
33958056,橙子,2022-11-07 08:16:09,19638,5,我玩的时间也很长了，号是去年11月份创的，今年2月份入坑，总的来说，原神可玩性很高，画质也很高，虽然有时候剧情很刀，但不得不说确实用心了，3.0前瞻大伟哥亲自上阵，就可以看出对原神的重视，其次 原神音乐，画质什么的都在游戏界十分出众，就是我希望解密可以简单一点，须弥地形更是恶心，全是地洞，真的很服，须弥任务也很恶心，森林书出完你还觉得不够，还出个沙漠书，你说你一次出完还好，你还两天才能做完。当然，我只是想炫耀我小保底30抽出宵宫
34018740,夜溯,2022-11-07 08:12:04,25440,3,原神这款游戏说起来还算是不错的，但是随着时间的推移他的不足之处也显示了出来，记得刚开始玩的时候特别欧，根本没歪过30-40发就出一个金，中间由于没有任务了感到非常枯燥就退游了一段时间，回归之后那个运气直线下降，基本都是80多抽出金还得歪，一个微氪党上哪给老米你整这么多原石去？现在好了，任务加了，时长加了，但是变的又臭又长了。虽然知道米忽悠是为了让玩家慢慢的体验剧情享受旅行的快乐，但是这垃圾文案实在是让人没有多大的兴趣，玩的时间长了以后你就会感觉人人长的都一样，现在也就胡桃能支撑着我肝原石了。不需要在原神上放太多的心思了，但偶尔上线肝一肝还是能体会到一些乐趣的。（不如玩泰拉瑞亚）
21657254,欢天喜地金龙龙,2022-11-07 08:04:29,29020,1,垃圾游戏，又是160抽大保底，老子不玩了
34018645,たぬそひつね,2022-11-07 08:00:19,0,5,very nice!
34018641,奶狼,2022-11-07 07:59:58,0,5,除了抽卡机制都挺好
34018624,。,2022-11-07 07:57:37,0,1,感觉不如原神
34018375,丹青客,2022-11-07 07:55:53,2,4,前来对线米卫兵，先叠个甲开服玩家，原神开服的时候tap有开屏广告我就进来下载了。我以为我也算是米卫兵了，海岛那个阴间秘境给我晕的不行，跑半小时我就开始干呕，但我还是忍着玩完了也没有骂过mhy，只是调查问卷反馈了这个问题。包括此前各种节奏我也都理解宽容，上一次骂mhy还是狐狸负一命吃相太难看的事情，上上次是一周年纪念日没有任何奖励，连句问候都没有，后面才补的。半年我才不满一次已经很宽容了吧不过看到某些人护主的样子我才明白原来我纯度还不够。问为什么不能跳过剧情，一问就别玩了，那好你喜欢的角色拉了那你也别抱怨啊，爱玩不玩，不玩滚。上次听到这么说，还是有人问尘歌壶能不能一键复制，一群人开始急觉得你别玩壶了，然后你米爹3.2就来打脸了。我也期待官方能打一打剧情党的脸，不是所有人都喜欢看剧情的，与其看12+剧情我还不如多看两本精彩的小说。而且不同的剧情兴趣程度也不一样，须弥剧情我认真看了，稻妻主线我就看的很敷衍，大部分都点着跳了，我都已经忘了讲的啥了。我觉得官方应该会出跳过或者加快剧情功能，也一直在等优化，反正我是极有耐心的，只要有希望我就能一直等。一星扣给日常比较无聊，须弥之前每天日常任务就那几个，我都能预测今天日常是啥了，打圣遗物本更是毫无惊喜，等同于坐牢，如果活动还无聊的话就更无聊了。希望增加一些常驻活动，钓鱼真的很无聊，期待增加躲猫猫、秘境设计、弹别人设计的琴谱等反馈比较好的活动到常驻活动。希望更改圣遗物和常驻保底机制，也给个定轨吧球球了，拜托真的很想让我买了皮肤的老爷拿着狼末打怪诶，多养眼啊然后给萌新一个忠告，玩游戏可以，查攻略也可以，但是看社区不可以，你会被底下各种吵架快速磨灭热情，从PVE变成PVP，沦为一个极端的强度党orXP党，失去玩游戏本身的乐趣。再补一个，我不觉得原神很氪，也没有PVP强迫你去氪，深渊也是可以自己选择打不打，全四星阵容或者零命五星单通满星的也很多。大世界送你的角色完全够用，别人只有香菱主角都能满探索，平民伤害更吃你的练度和配队。自己贪心不想去积累只想快速提高战力，那确实得重氪。一个版本没新地图白嫖党大概60抽，月卡党80左右刚好一个小保底。反正我小月卡党也从来不氪别的，半年就满星了，但是我比较贪心，绝大部分角色我都蛮喜欢，所以都抽了就很费原石，运气就是保底人这样，以后还是做个快乐的白嫖党吧
34018503,rubia,2022-11-07 07:53:18,28,4,我靠，之前卸载了一段时间，今天下载回来，手机发热的厉害难道是我需要换手机了
34018536,若曦,2022-11-07 07:50:13,6797,1,我从1.1就玩了1.2正式开始玩 这个游戏真的一般没开始玩多久的建议别玩了，玩一段时间的那还是看你有没有氪金了，这游戏真的不值得玩
34018528,小卢,2022-11-07 07:49:38,0,5,3.1版本：
34018509,手机用户71398046,2022-11-07 07:47:56,0,1,垃圾游戏，一直在保底的 玩个毛线
34018488,isneonwillreal,2022-11-07 07:45:09,0,5,永恒传说
34018477,大肥七,2022-11-07 07:43:31,28710,5,个人觉得是一个很好玩的游戏。
34018475,蓝尤.,2022-11-07 07:43:17,0,5,我从八年级的时候开始玩一下玩到上了高中。真的陪伴了我非常多的时间，在这里非常感谢他，也非常推荐伙伴们玩这个游戏！！！
14415556,辉夜姬,2022-11-07 07:41:10,22,4,该加强老角色命座了。
29982266,布隆,2022-11-07 07:38:35,11062,5,21年六月到现在，躺平玩法，这个显示游戏时间不准确，怎么可能我才玩了100多个小时？怎么说呢？之前不知道有圣遗物，玩的挺快乐的，打打怪，看看风景，现在玩的挺累了，一直刷圣衣物，刷了好久才刷出满意的，刷出来洗的又不满意，又要重新刷，重复，还有为什么我总是保底，而我的朋友为了抽某位角色攒了好久，结果几发就出了，玩了这么久了，五星角色没几个，我刚玩的朋友角色五星都抽了好几个，难道我肤色黑就注定我运气也是黑的脸黑吗？
34018381,。,2022-11-07 07:31:53,0,5,草神没歪
34018378,吃保底过日子,2022-11-07 07:31:41,0,5,佛系 佛系
34018188,1,2022-11-07 07:09:59,0,1,还可以，可以实名修改了再好评
34018178,妲己,2022-11-07 07:08:24,0,4,好玩，原神我还是比较喜欢的，但是就是抽卡老歪，少给你一颗星
34018120,又醒了大王,2022-11-07 07:00:42,0,5,非常好看
34018085,堂主,2022-11-07 06:57:39,50944,3,稻妻版本入坑的到现在全勤玩家，游戏各个方面都非常好，就是连续歪了几个版本好难受呀，氪了快有1w了，能不能不要歪了哎，等不歪了给你打高分
34018018,翎少潇,2022-11-07 06:49:50,35063,5,非常好玩但是我是草神有长长的耳朵
34017961,User275001726,2022-11-07 06:44:40,0,5,推荐
34017915,托托,2022-11-07 06:38:58,0,5,我是小萌新第一次玩刚下载
34017820,浩浩无敌大帅比,2022-11-07 06:29:22,0,1,讨厌散兵
34017772,HaHa\*,2022-11-07 06:23:37,22724,5,给我神里绫人   申鹤  胡桃
34017660,原子核心,2022-11-07 06:13:29,33112,5,心情好来评论一下
14249841,凌念恋玲,2022-11-07 06:08:31,58742,4,什么垃圾抽卡概率，真累了随便他吧
34017615,南城北黎,2022-11-07 06:08:14,1051,4,请问为什么点安装没反应啊
34017387,ikun,2022-11-07 05:38:27,0,5,立绘建模：
29490426,不信邪,2022-11-07 05:36:12,35849,1,小保底50%会中，就是个笑话
34017323,酱鸭兔,2022-11-07 05:31:53,23660,5,荒泷一斗，申鹤啥时候来
34017298,Sayori,2022-11-07 05:30:39,0,5,有点占内存，能不能删点不必要的东西。。
34017271,且醉且杜康,2022-11-07 05:30:00,0,3,本人算是两年玩家了，神里凌华第一次池子的时候入坑，后来没注意，拿着原石抽了常驻池，第一个五星是莫娜，后来才攒着石头雷神池子两个小保底都没歪，我也喜欢雷神，然后带着雷神从大世界探索，各种秘境，可以说我就是雷神党，后面复刻我补了命座和专武，战技和大招的天赋也点满了，我的确喜欢这个角色，我也喜欢玩这个游戏，鹤观，层岩，踏鞴砂。哲平，申鹤，阿瑠。剧情我也都记得，你们肯定都以为我要吹这游戏怎么怎么好了，但是我现在真的就不想登这个游戏了，第一点就是这圣遗物系统，从第一次雷神池子到现在，我一直都会拿一个星期大半的体力进绝缘本，但是现在问题是我雷神依旧没有圣遗物及格，看清楚是及格不是毕业，就拿最简单的双爆来说，的确就是没有及格，更不论雷神另一项功能就是全队充能，也是没有达标，每次深渊都要卡手，我不知道还有多少人跟我一样圣遗物卡的难受，反正我现在五十九级，圣遗物及格的五星限定角色都没有几个，大部分都只是能玩的程度，是我不刷圣遗物？不拉天赋嘛？除了周本天赋突破材料基本都在各种圣遗物本里面泡着，每次看着雷神深渊开大之后那不上十万数字的时候我看着都烦。米游社只会记录你打了多少次，打了多高的一次爆发伤害，你体会不到本该是无想的一刀打出刮痧的伤害的烦躁。第二点也是我觉得现在变了的一点，就是多人游戏模式，我本人也被带过，现在依然联系并且追上她的等级，也依旧在一起玩，我也带过不止一个从十多级带到现在跑我世界薅材料的萌新，《原神》本来是偏单机的游戏，这很正常，可是十几级叫一个新手去雪山独自探索打得过？四十五级的圣遗物副本你不需要抱大腿？解密探索你也不需要被带？可是现在有的萌新风气就是:&ldquo;老子就是爷，谁来都得听老子的&rdquo;有的不说话直接加想要求帮忙，进来之后开副本就在旁边杵着，虽然不是打不过，但是真的很不爽，打完退出之后还有脸聊天界面发几个问号，更有的人隔空PVP引战，发给客服反馈，客服反馈跟没有一样。第三点就是每一天的委托，真的就跟每天打卡上班一样，遇到阴间一点的委托君子白日闯（稻妻-名椎滩），护送货运热气球，以及须弥新增的一个喂！出来，真的就特别让人烦第三个位置又偏，观察也特麻烦，真就无聊透的长草期，活动也少，或许那天就直接退游了。
34017247,384600,2022-11-07 05:22:57,0,1,（1）剧情能不能跳过或者倍速，可查询（2）角色材料能不能不被等级限制（3）福利多一点可以吗
34017245,嫖百生,2022-11-07 05:22:24,0,1,不好玩
34017161,手机用户66932700,2022-11-07 05:09:50,0,3,没什么好玩的了。是被开放世界和精细画面吸引来的，但回过头来已经是定点刷刷。
34017155,杳杳钟声晚,2022-11-07 05:09:20,0,5,角色都好可爱好戳爷XP呜呜呜
34017122,気を付ける,2022-11-07 05:05:24,0,5,画质建模剧情都很好 细节也很到位 还有点烧脑
34017094,白家的猫儿,2022-11-07 05:02:26,0,5,游戏nice我的肝
34017056,请叫我吉吉国王,2022-11-07 04:57:40,0,3,就是有点肝
34016997,徐文俊,2022-11-07 04:48:30,0,5,非常完美
34016968,无敌暴力战士,2022-11-07 04:44:36,0,5,这游戏除了内存大和有亿点肝之外，其他全是优点
34016964,我不是小盒子呀,2022-11-07 04:44:15,0,5,众所周知米哈游里面只有美术、技术、宣传三个部门，但无论什么部门都应该给宣传磕几个响头。它明明能做出更好的东西，可惜到最后也就只是拿崩三加上了开放世界
34016942,清湖悦歌,2022-11-07 04:43:50,4665,3,我零氪党，就抽了五次卡池歪了四次，第一次没歪大概是刚回游没多久有概率问题吧，后面就是必歪了我就喜欢那么几个角色，嗯剧情好长好长浪费时间就不能出个跳过吗看的我脑壳疼，还有就是玩了一年多了感觉没什么新鲜感有点想退，最近都淡游了，为了小草神的大保底还在奋斗，另外就是一星给音乐美工，一星承载了我挺多回忆的吧，剩下那三个太肝，剧情太长，玩久了太无聊，可以多出点新玩法呀，还有就是奖励太少，不过我还是很推荐给朋友一起玩的就是我兴致没那么高了，感谢原神这一年的陪伴希望还能再陪我久点，诶加个星
34016916,小郑,2022-11-07 04:36:40,0,5,好玩
34016897,a天,2022-11-07 04:34:16,0,5,米哈游，你看我都给你打五星了，让我十连双金不过分吧
25084624,三淼,2022-11-07 04:31:47,24128,1,歪，就硬歪
34016875,阴阳咒印殿下,2022-11-07 04:30:50,16247,1,好游戏，真好玩。
34016864,LAOL,2022-11-07 04:29:38,10185,4,爷的纳西妲会审判
29219148,鸢如兰,2022-11-07 04:21:20,5881,3,把厨子当猴耍策划真有你的，游戏挺好玩儿，就是最近的某两个角色让我有点破防，建模敷衍，强度也不行，还想捞钱，这两个角色都是我喜欢的
34016784,走路带醋,2022-11-07 04:18:48,0,5,非常棒
34016715, ( ゜- ゜)つロ 乾杯儿,2022-11-07 04:08:35,0,1,世界很好，但是玩起来太累了，资源获取费劲，浪费我大量时间，角色还要钱，非酋只能保底，垃圾游戏
34016692,兰蒂斯,2022-11-07 04:05:26,0,5,确实好玩，是我玩的时间最长的手游，画面啥的都很棒，优化也不错
34016687,噺丆孒情,2022-11-07 04:04:53,0,5,非常可以
34016612, · ,2022-11-07 03:55:20,0,5,很好玩。
34016576,池了,2022-11-07 03:51:23,0,5,草神出了，还有满命女仆
34016426,欣然接受,2022-11-07 03:34:07,0,1,立绘建模：女性角色太少了，多出点凉快的
34016414,188但是猜不到,2022-11-07 03:32:58,0,4,虽然但是我歪了
34016333,李晟qi,2022-11-07 03:22:49,0,1,我服了到现在我才三金，呜呜呜，都打不出什么伤害我什么时候才能出霄宫
28650768,麻了,2022-11-07 03:19:42,6158,5,还不错吧，玩了两年，明天就60级了
34016283,大慈树王,2022-11-07 03:16:56,0,5,草神出来吧
34016146,一只余余之,2022-11-07 02:58:49,181,5,等雷神
34016035,菲菲呀,2022-11-07 02:46:42,0,5,原神真的炒鸡推荐，美术渲染特别好，剧情也很感人，在b站上看到神女劈观就被深深吸引住了，蒙德的自由与诗，璃月的古香古色，稻妻的美丽老婆和须弥各种地洞就是有人告诉我策划大大的家庭地址么，我发誓，我啥也不干
34016000,无敌,2022-11-07 02:42:28,0,5,我想要自全五星
34015983,学困生,2022-11-07 02:39:38,0,5,非常非常非常好的养老婆游戏
34015858,厉陶俊彦,2022-11-07 02:23:36,0,5,自由度：
34015817,User45581701,2022-11-07 02:19:15,0,5,是不是玩了原神就能夺冠啊o.O?
34015779,拒绝,2022-11-07 02:13:26,0,5,自由度：剧情丰富度：画面音乐：可玩性：立绘建模：
34015776,(˙ー˙),2022-11-07 02:12:25,0,1,肝没了
34015714,袁理志,2022-11-07 02:02:17,17041,4,靠，我一直大保低
34015675,2707739126,2022-11-07 01:57:01,32120,2,抽卡太坑了其他都很好
34015585,鸡你太美,2022-11-07 01:43:09,0,5,我单抽一发出金了，我是不是要死了
34015572,smile,2022-11-07 01:41:03,0,1,没啥意思，就数据怪呗，没啥操作，最多就切换角色，一个角色648不一定出，mhy你可真挣钱
34015500,我白灿菜呗且狗叫,2022-11-07 01:29:33,53980,1,4命刻晴我屑屑您嘞
34015429,黑白无常,2022-11-07 01:17:29,120001,5,我玩原神到现在已经有2年了，我想说的是，原神是个很不错的游戏，但是就是每个版本的活动少，对于我们长草期的玩家，原石是很缺的，唯一来源就是月卡和委托，（氪金大佬除外），虽然有想过放弃，但是之后还有很多很多东西，想了想还是留下来吧，就像那些玩王者的，每天无非也就是打排位和活动，我一样觉得无聊，而且每个赛季段位都会降，还很开心的打着，有的人可能好几连跪，依旧玩着，原神也一样啊，没东西都时候也每天都玩着，这可能就是热爱吧，我虽然就被圣遗物给恶心过，有被抽卡给气到过，但是已经在玩着。但是最近原神须弥地图做的是真的好，有些时候是不得不佩服米哈游的美工，有些游戏但凡有原神的一半画质都不至于每人玩（手游里面）。那些关于原神是游戏体验就交给出入原神的萌新们去写吧，我们这些8级萌新就写不出来，每天都被圣遗物包围着3.1版本：须弥地图：立绘建模：自由度：资源获取：叙事：
34015381,熙瑶,2022-11-07 01:12:36,1947,5,新角色真可爱
34015256,李金强,2022-11-07 00:47:46,0,1,抽卡吐了
34015188,露hj,2022-11-07 00:31:42,0,5,玩起来挺好玩的，后期只要有那么几个练度高的，深渊就基本上没问题，随便刷几周圣遗物，角色就小毕业了，大世界横着走～我是比较佛系的玩家么，觉得这种慢慢来的&ldquo;旅行&rdquo;也挺有意思的
34015159,零,2022-11-07 00:26:25,7386,4,原神还可以，只不过要肝亿点点
34015123,老六,2022-11-07 00:15:25,0,5,没玩过，但是美女特别好看
34015048,给我快乐水,2022-11-06 23:50:57,0,1,玩了大概两年时间 连着歪七次 我想你挥手告别（***米哈游）
34015032,一六门丘,2022-11-06 23:45:16,558,5,好玩
34014960,汤达人,2022-11-06 23:15:52,17238,5,只能说比腾讯那些lj游戏强太多
34014936,葡萄姐姐,2022-11-06 23:04:11,0,5,须弥地图：
34014923,2015.相识2021分别,2022-11-06 22:53:16,0,5,好玩，非常玩，总之就是非常好玩
34014865,＠_＠,2022-11-06 22:10:25,120001,4,作为一个长草的老咸鱼，现在每天上线的动力就是等更新抽角色，这次须弥的几个版本更新个人觉得有被惊艳到，对比之前的版本，原神真的是肉眼可见在成长，真的期待后面的四国版本能卷到怎样的程度，但这依然不妨碍我吐槽圣遗物副本和武器池这两个毒点（这次抽草神专武不出意料的又歪了），所以扣一星。
34014782,+,2022-11-06 20:26:26,72448,5,3.1版本：
34014747,User469168221,2022-11-06 19:56:09,0,5,可玩性很高
